1469726330.894385814667, 37.350227355957, 0.549779772758
1469726330.909388303757, 37.407928466797, 0.558506429195
1469726330.921341180801, 37.442886352539, 0.549779772758
1469726331.001259326935, 37.661891937256, 0.549779772758
1469726331.055294990540, 37.776664733887, 0.567233085632
1469726331.068385839462, 37.820739746094, 0.558506429195
1469726331.081315279007, 37.888324737549, 0.567233085632
1469726331.094626903534, 37.900875091553, 0.558506429195
1469726331.109287500381, 37.949123382568, 0.567233085632
1469726331.122258663177, 37.960880279541, 0.558506429195
1469726331.322255134583, 38.452758789062, 0.567233085632
1469726331.335391044617, 38.474117279053, 0.575959742069
1469726331.401283740997, 56.956176757812, 0.759219527245
1469726331.414483785629, 38.865867614746, 0.593413054943
1469726331.428321599960, 38.865867614746, -1.562069654465
1469726331.441335916519, 38.886569976807, 0.593413054943
1469726331.457341194153, 38.886569976807, -1.562069654465
1469726331.468299388885, 38.931880950928, 0.593413054943
1469726331.481334209442, 38.931880950928, -1.562069654465
1469726331.495457887650, 38.993717193604, 0.593413054943
1469726331.509550333023, 56.981151580811, 0.759219527245
1469726331.522378683090, 38.962810516357, 0.593413054943
1469726331.534457921982, 39.033691406250, 0.584686398506
1469726331.548291921616, 39.014312744141, 0.593413054943
1469726331.561305284500, 39.000476837158, 0.567233085632
1469726331.574442148209, 39.018760681152, 0.575959742069
1469726331.588016986847, 39.033691406250, 0.584686398506
1469726331.601371288300, 39.078884124756, 0.575959742069
1469726331.615394830704, 39.104736328125, 0.584686398506
1469726331.628463983536, 39.138919830322, 0.575959742069
1469726331.642511367798, 39.185791015625, 0.584686398506
1469726331.656371831894, 39.188892364502, 0.575959742069
1469726331.668297767639, 39.286918640137, 0.584686398506
1469726331.681263208389, 39.248786926270, 0.575959742069
