Wheelbase: 2.6
InitialPose: 0,0,0,0
Dt: 0.100
3.210, 0.000
3.535, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.861, 0.000
3.372, 0.000
2.938, 0.000
1.419, 2.500
0.000, 0.000
-0.659, 0.000
-1.582, -0.058
-3.155, -0.624
-4.349, -0.326
-5.000, -0.136
-5.000, -0.163
-5.000, 0.000
-5.000, 0.000
-5.000, 0.000
-5.000, 0.000
-5.000, 1.221
0.000, 0.085
0.008, 0.000
0.008, -0.547
0.714, -1.194
1.039, -0.760
1.093, 0.000
1.093, 0.000
1.365, 0.000
1.365, 0.000
1.365, 0.000
1.365, 0.000
1.365, 0.000
1.365, 0.000
1.365, 0.000
1.365, 0.000
1.419, 0.000
1.745, 0.000
2.233, 0.109
2.504, 0.109
2.830, 0.054
2.830, 0.000
2.830, 0.109
2.938, 0.380
2.938, 1.221
1.636, 0.520
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
