Wheelbase: 2.6
InitialPose: 0,0,0,0
Dt: 0.100
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
0.000, 0.000
3.861, 0.000
3.969, 0.000
3.969, 0.000
3.969, 0.000
3.969, 0.000
3.969, 0.682
3.969, 0.543
3.969, 0.054
3.969, 0.298
3.969, 0.081
3.969, 0.081
3.969, 0.108
3.969, 0.054
3.969, 0.081
3.969, 0.136
3.969, 0.027
3.969, 0.000
3.969, 0.000
3.969, -1.492
3.698, -0.659
3.101, -1.302
2.776, -1.194
2.667, 0.000
2.667, 0.000
2.667, 0.000
2.938, 0.000
3.861, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.054
5.000, 1.384
5.000, 1.062
5.000, 0.000
5.000, 0.601
5.000, 0.760
5.000, 0.217
5.000, -1.221
5.000, -0.497
5.000, -2.360
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 2.500
5.000, 1.442
5.000, 1.058
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.868
5.000, -3.155
5.000, -0.977
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.217
5.000, 2.803
5.000, 1.980
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -2.500
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
3.644, 0.000
2.287, 0.000
1.745, 0.000
2.124, 0.000
3.807, 0.000
4.186, 0.000
4.783, 0.000
5.000, 0.000
5.000, 2.120
5.000, 0.380
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -2.500
5.000, 0.000
5.000, 0.000
5.000, -0.628
5.000, -1.112
5.000, -0.108
5.000, -0.271
5.000, 0.217
5.000, 1.903
5.000, 0.000
5.000, 0.899
5.000, 1.058
5.000, 0.543
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -1.980
5.000, -0.520
5.000, 0.000
5.000, -0.221
5.000, -0.217
5.000, 0.217
5.000, 0.221
5.000, 0.000
5.000, 0.113
5.000, 0.733
5.000, 0.570
5.000, 0.326
5.000, 0.163
5.000, 0.136
5.000, 0.325
5.000, 0.136
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.407
5.000, -2.093
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -1.008
5.000, -0.136
5.000, -0.298
5.000, -0.543
5.000, -0.081
5.000, 0.081
5.000, 0.136
3.318, 0.380
3.318, 0.461
3.101, 0.651
1.582, 0.357
1.419, 0.000
1.419, 1.008
1.962, 1.492
2.830, 0.000
3.969, 0.000
4.403, 0.000
4.675, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.298
5.000, -0.543
5.000, -0.244
5.000, -0.190
5.000, -1.225
4.675, 0.000
3.698, 0.000
3.372, 0.000
3.372, 0.000
3.372, -1.442
3.807, -1.058
4.783, 2.415
5.000, 0.085
5.000, 0.000
5.000, 0.000
5.000, 0.465
5.000, 1.411
5.000, 0.163
5.000, -2.039
5.000, 0.000
5.000, -0.004
5.000, -1.818
5.000, -0.678
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.271
5.000, 0.841
5.000, 1.388
5.000, 0.465
5.000, 1.357
5.000, 0.678
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.787
5.000, -1.713
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.085
5.000, -0.434
5.000, 0.000
5.000, 0.000
5.000, 0.353
5.000, 0.109
5.000, 0.000
5.000, 0.054
5.000, 0.004
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.221
5.000, 0.678
5.000, 0.516
5.000, 0.054
5.000, 0.000
5.000, 0.000
5.000, 0.027
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -0.081
5.000, -0.163
5.000, -0.081
5.000, 0.000
5.000, -0.027
5.000, -0.217
5.000, -0.163
5.000, 0.000
5.000, -0.217
5.000, -0.434
5.000, -0.113
5.000, 0.000
5.000, -0.058
5.000, -0.461
5.000, -0.461
5.000, -0.461
5.000, -0.868
5.000, -0.190
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.217
5.000, 1.519
5.000, 0.764
5.000, 0.000
5.000, 0.000
5.000, 0.682
5.000, 1.221
5.000, 0.597
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, -1.194
5.000, -1.306
5.000, -0.085
5.000, -1.275
5.000, -1.139
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.027
5.000, 0.244
5.000, 0.326
5.000, 0.163
5.000, 0.000
5.000, 0.000
5.000, -0.081
5.000, 0.000
5.000, 0.000
5.000, 0.081
5.000, 0.136
5.000, 0.380
5.000, 0.244
5.000, 0.081
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.841
5.000, 0.442
5.000, 1.085
5.000, 0.787
5.000, 0.244
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
5.000, 0.000
