0.000,0.000,0.000,0.000,0.000,4.000,0.000
0.100,0.400,0.000,0.000,0.000,4.000,0.000
0.200,0.800,0.000,0.000,0.000,4.000,0.000
0.300,1.200,0.000,0.000,0.000,4.000,0.000
0.400,1.600,0.000,0.000,0.000,4.000,0.000
0.500,2.000,0.000,0.000,0.000,4.000,0.000
0.600,2.400,0.000,0.000,0.000,4.000,0.000
0.700,2.800,0.000,0.000,0.000,4.000,0.000
0.800,3.200,0.000,0.000,0.000,4.000,0.000
0.900,3.600,0.000,0.000,0.000,4.000,0.000
1.000,4.000,0.000,0.000,0.000,4.000,0.000
1.100,4.400,0.000,0.000,0.000,4.000,0.000
1.200,4.800,0.000,0.000,0.000,4.000,0.000
1.300,5.200,0.000,0.000,0.000,4.000,0.000
1.400,5.600,0.000,0.000,0.000,4.000,0.000
1.500,6.000,0.000,0.000,0.000,4.000,0.000
1.600,6.400,0.000,0.000,0.000,4.000,0.000
1.700,6.800,0.000,0.000,0.000,4.000,0.000
1.800,7.200,0.000,0.000,0.000,4.000,0.000
1.900,7.600,0.000,0.000,0.000,4.000,0.000
2.000,8.000,0.000,0.000,0.000,4.000,0.000
2.100,8.400,0.000,0.000,0.000,4.000,0.000
2.200,8.800,0.000,0.000,0.000,4.000,0.000
2.300,9.200,0.000,0.000,0.000,4.000,0.000
2.400,9.600,0.000,0.000,0.000,4.000,0.000
2.500,10.000,0.000,0.000,0.000,4.000,0.000
2.600,10.400,0.000,0.000,0.000,4.000,0.000
2.700,10.800,0.000,0.000,0.000,4.000,0.000
2.800,11.200,0.000,0.000,0.000,4.000,0.000
2.900,11.600,0.000,0.000,0.000,4.000,0.000
3.000,12.000,0.000,0.000,0.000,4.000,0.000
3.100,12.400,0.000,0.000,0.000,4.000,0.000
3.200,12.800,0.000,0.000,0.000,4.000,0.000
3.300,13.200,0.000,0.000,0.000,4.000,0.000
3.400,13.600,0.000,0.000,0.000,4.000,0.000
3.500,14.000,0.000,0.000,0.000,4.000,0.000
3.600,14.400,0.000,0.000,0.000,4.000,0.000
3.700,14.800,0.000,0.000,0.000,4.000,0.000
3.800,15.200,0.000,0.000,0.000,4.000,0.000
3.900,15.600,0.000,0.000,0.000,4.000,0.000
4.000,16.000,0.000,0.000,0.000,4.000,0.000
4.100,16.400,0.000,0.000,0.000,4.000,0.000
4.200,16.800,0.000,0.000,0.000,4.000,0.000
4.300,17.200,0.000,0.000,0.000,4.000,0.000
4.400,17.600,0.000,0.000,0.000,4.000,0.000
4.500,18.000,0.000,0.000,0.000,4.000,0.000
4.600,18.400,0.000,0.000,0.000,4.000,0.000
4.700,18.800,0.000,0.000,0.000,4.000,0.000
4.800,19.200,0.000,0.000,0.000,4.000,0.000
4.900,19.600,0.000,0.000,0.000,4.000,0.000
5.000,20.000,0.000,0.000,0.000,4.000,0.000
5.100,20.400,0.000,0.000,0.000,4.000,0.000
5.200,20.800,0.000,0.000,0.000,4.000,0.000
5.300,21.200,0.000,0.000,0.000,4.000,0.000
5.400,21.600,0.000,0.000,0.000,4.000,0.000
5.500,22.000,0.000,0.000,0.000,4.000,0.000
5.600,22.400,0.000,0.000,0.000,4.000,0.000
5.700,22.800,0.000,0.000,0.000,4.000,0.000
5.800,23.200,0.000,0.000,0.000,4.000,0.000
5.900,23.600,0.000,0.000,0.000,4.000,0.000
6.000,24.000,0.000,0.000,0.000,4.000,0.000
6.100,24.400,0.000,0.000,0.000,4.000,0.000
6.200,24.800,0.000,0.000,0.000,4.000,0.000
6.300,25.200,0.000,0.000,0.000,4.000,0.000
6.400,25.600,0.000,0.000,0.000,4.000,0.000
6.500,26.000,0.000,0.000,0.000,4.000,0.000
6.600,26.400,0.000,0.000,0.000,4.000,0.000
6.700,26.800,0.000,0.000,0.000,4.000,0.000
6.800,27.200,0.000,0.000,0.000,4.000,0.000
6.900,27.600,0.000,0.000,0.000,4.000,0.000
7.000,28.000,0.000,0.000,0.000,4.000,0.000
7.100,28.400,0.000,0.000,0.000,4.000,0.000
7.200,28.800,0.000,0.000,0.000,4.000,0.000
7.300,29.200,0.000,0.000,0.000,4.000,0.000
7.400,29.600,0.000,0.000,0.000,4.000,0.000
7.500,30.000,0.000,0.000,0.000,4.000,0.000
7.600,30.400,0.000,0.000,0.000,4.000,0.000
7.700,30.800,0.000,0.000,0.000,4.000,0.000
7.800,31.200,0.000,0.000,0.000,4.000,0.000
7.900,31.600,0.000,0.000,0.000,4.000,0.000
8.000,32.000,0.000,0.000,0.000,4.000,0.000
8.100,32.400,0.000,0.000,0.000,4.000,0.000
8.200,32.800,0.000,0.000,0.000,4.000,0.000
8.300,33.200,0.000,0.000,0.000,4.000,0.000
8.400,33.600,0.000,0.000,0.000,4.000,0.000
8.500,34.000,0.000,0.000,0.000,4.000,0.000
8.600,34.400,0.000,0.000,0.000,4.000,0.000
8.700,34.800,0.000,0.000,0.000,4.000,0.000
8.800,35.200,0.000,0.000,0.000,4.000,0.000
8.900,35.600,0.000,0.000,0.000,4.000,0.000
9.000,36.000,0.000,0.000,0.000,4.000,0.000
9.100,36.400,0.000,0.000,0.000,4.000,0.000
9.200,36.800,0.000,0.000,0.000,4.000,0.000
9.300,37.200,0.000,0.000,0.000,4.000,0.000
9.400,37.600,0.000,0.000,0.000,4.000,0.000
9.500,38.000,0.000,0.000,0.000,4.000,0.000
9.600,38.400,0.000,0.000,0.000,4.000,0.000
9.700,38.800,0.000,0.000,0.000,4.000,0.000
